Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-01-31 00:00:00+05:30,4060.012098983697,4078.237893678919,4035.5631210153647,4062.3828125,1492943,0.0,0.0
2025-02-01 00:00:00+05:30,4062.9760202550738,4085.5974046676292,4006.6692774506637,4023.610595703125,437172,0.0,0.0
2025-02-03 00:00:00+05:30,3981.874414467155,4027.4138234847605,3950.066092547816,4019.165283203125,1265713,0.0,0.0
2025-02-04 00:00:00+05:30,4034.03228171527,4068.754917393804,4016.597044877319,4057.09814453125,2547132,0.0,0.0
2025-02-05 00:00:00+05:30,4099.525820208286,4099.525820208286,4026.4258417274636,4041.34228515625,1693912,0.0,0.0
2025-02-06 00:00:00+05:30,4055.468173998699,4089.1535308615516,4002.2732667297546,4033.09375,2284536,0.0,0.0
2025-02-07 00:00:00+05:30,4040.2556308848625,4040.2556308848625,3959.2529507546524,3980.392578125,1548940,0.0,0.0
2025-02-10 00:00:00+05:30,3990.8637829009576,4002.7178337412574,3965.5258456983292,3987.850830078125,1339511,0.0,0.0
2025-02-11 00:00:00+05:30,3969.526249892905,3990.863637094394,3906.8974467099824,3915.343505859375,1810908,0.0,0.0
2025-02-12 00:00:00+05:30,3922.801835153518,3972.83571115218,3892.228069702002,3902.1064453125,1678002,0.0,0.0
2025-02-13 00:00:00+05:30,3919.739518058658,3935.989398017966,3854.789197163407,3862.593017578125,2277310,0.0,0.0
2025-02-14 00:00:00+05:30,3877.2621359265468,3899.982398124333,3852.56619875504,3886.992431640625,1681975,0.0,0.0
2025-02-17 00:00:00+05:30,3809.5955162912987,3886.152926511077,3809.299116791676,3857.01171875,1799806,0.0,0.0
2025-02-18 00:00:00+05:30,3850.9859884863977,3876.669765987123,3817.4983904443516,3826.092529296875,2149879,0.0,0.0
2025-02-19 00:00:00+05:30,3825.1045153843083,3827.82106864859,3722.319970005145,3738.076171875,4366672,0.0,0.0
2025-02-20 00:00:00+05:30,3715.7509099558138,3741.928604788681,3705.675015273267,3733.43310546875,2888572,0.0,0.0
2025-02-21 00:00:00+05:30,3730.173629303301,3770.5760903658215,3729.0869114830957,3739.953125,1833931,0.0,0.0
2025-02-24 00:00:00+05:30,3697.6239847229253,3717.4301755985084,3625.3637652705784,3630.895751953125,2508516,0.0,0.0
2025-02-25 00:00:00+05:30,3580.911052714881,3613.5096912637337,3577.2066619706934,3585.40576171875,4101954,0.0,0.0
2025-02-27 00:00:00+05:30,3567.772790451682,3593.752965954935,3556.9065775254853,3568.612548828125,3823856,0.0,0.0
2025-02-28 00:00:00+05:30,3541.348287656423,3556.215291484246,3414.954517405844,3440.88525390625,7085018,0.0,0.0
2025-03-03 00:00:00+05:30,3442.6137776512555,3480.398563015721,3433.871319078812,3450.56591796875,4990439,0.0,0.0
2025-03-04 00:00:00+05:30,3431.747776723982,3507.811270911589,3422.1658003657744,3489.091796875,2797737,0.0,0.0
2025-03-05 00:00:00+05:30,3478.0278844831014,3556.5609685813047,3478.0278844831014,3503.9091796875,2501894,0.0,0.0
2025-03-06 00:00:00+05:30,3513.738005107593,3565.550034007974,3493.092297722642,3557.795654296875,2786513,0.0,0.0
