Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-05 00:00:00+05:30,464.04047204685156,475.49528418280136,463.55714688921506,469.79205322265625,24094139,0.0,0.0
2024-08-06 00:00:00+05:30,470.03371053470835,475.3019664938453,467.90706806500646,470.08203125,13722855,0.0,0.0
2024-08-07 00:00:00+05:30,473.658658422099,479.07190613260263,471.82202870777456,476.22027587890625,10900585,0.0,0.0
2024-08-08 00:00:00+05:30,477.5252259318548,481.3918269515459,476.07525054947064,478.2502136230469,20558134,0.0,0.0
2024-08-09 00:00:00+05:30,481.3918489695563,481.3918489695563,476.6552684037568,479.36187744140625,9201793,0.0,0.0
2024-08-12 00:00:00+05:30,475.59195838996766,483.3251609654143,475.59195838996766,478.1052551269531,9076097,0.0,0.0
2024-08-13 00:00:00+05:30,479.4102112541013,481.24684085965686,471.9669924054827,473.65863037109375,7757706,0.0,0.0
2024-08-14 00:00:00+05:30,475.54361575097056,482.3584884064827,473.5619649824716,475.7852783203125,9253598,0.0,0.0
2024-08-16 00:00:00+05:30,478.0085555164629,487.3850748765742,476.2202466282159,485.8867492675781,13137392,0.0,0.0
2024-08-19 00:00:00+05:30,487.91674084323574,492.31498792559694,482.93849767862906,484.726806640625,10198725,0.0,0.0
2024-08-20 00:00:00+05:30,484.2917729550866,486.61172764412817,481.1018389451326,482.1651306152344,6633171,0.0,0.0
2024-08-21 00:00:00+05:30,483.3251383510858,492.0249908414054,482.40680878828863,488.5450439453125,8474830,0.0,0.0
2024-08-22 00:00:00+05:30,490.9133523068748,491.54166909109694,484.72679639330397,487.723388671875,8364290,0.0,0.0
2024-08-23 00:00:00+05:30,488.20671394743374,490.04337308619125,483.2768211007808,488.93170166015625,7891446,0.0,0.0
2024-08-26 00:00:00+05:30,489.1250357708009,491.05833630744434,485.2584346975139,488.8350524902344,7825037,0.0,0.0
2024-08-27 00:00:00+05:30,490.623353325696,490.6717035411199,483.32515528088516,483.9051513671875,7954114,0.0,0.0
2024-08-28 00:00:00+05:30,483.71180125495573,485.54843091373226,479.94187100803003,480.7151794433594,7782216,0.0,0.0
2024-08-29 00:00:00+05:30,481.3918429795403,490.76836256441345,480.76352619288554,488.25506591796875,18670632,0.0,0.0
2024-08-30 00:00:00+05:30,485.21012389593943,492.1699882701376,483.5184858918195,485.1617736816406,14947670,0.0,0.0
2024-09-02 00:00:00+05:30,487.1917554611239,495.79496680623095,486.5150884452751,493.03997802734375,15885469,0.0,0.0
2024-09-03 00:00:00+05:30,493.039968399589,498.74322870796277,490.96167617696034,492.4116516113281,12018677,0.0,0.0
2024-09-04 00:00:00+05:30,483.3251436815295,493.0399672695979,483.27682296709156,489.46337890625,8414967,0.0,0.0
2024-09-05 00:00:00+05:30,491.39665226177647,494.8282487919038,490.13998925791753,494.151611328125,10898888,0.0,0.0
2024-09-06 00:00:00+05:30,494.92496179676203,494.92496179676203,480.5701987040586,484.9684753417969,13716752,0.0,0.0
2024-09-09 00:00:00+05:30,485.2584182597628,495.55326686851936,483.66345127102517,494.6832580566406,13736044,0.0,0.0
2024-09-10 00:00:00+05:30,494.8282698496586,497.82489160198514,491.78332738351446,496.4715576171875,10911995,0.0,0.0
2024-09-11 00:00:00+05:30,495.8915789636068,502.1748055976486,494.876607999576,497.196533203125,14922832,0.0,0.0
2024-09-12 00:00:00+05:30,497.9215199892285,503.1414549371391,491.58997265402235,502.1748046875,18377550,0.0,0.0
2024-09-13 00:00:00+05:30,502.17482403914613,502.65814918259093,494.92494688747416,496.7132263183594,8825193,0.0,0.0
2024-09-16 00:00:00+05:30,498.6949011847263,499.75819288888493,492.70165767123507,494.0549621582031,7531604,0.0,0.0
2024-09-17 00:00:00+05:30,494.00661504032036,496.42324074641687,489.3667054845452,490.8166809082031,10486015,0.0,0.0
2024-09-18 00:00:00+05:30,490.91334833112757,495.3116247847134,488.25506007340243,490.4300231933594,5429619,0.0,0.0
2024-09-19 00:00:00+05:30,492.9916257243759,497.6315351077344,490.57500010807996,491.29998779296875,13925311,0.0,0.0
2024-09-20 00:00:00+05:30,494.9249497800765,500.0965052453006,491.0583486099196,497.24493408203125,23808194,0.0,0.0
2024-09-23 00:00:00+05:30,498.2599244073179,502.1265257273868,496.47158589699364,499.70989990234375,7804918,0.0,0.0
2024-09-24 00:00:00+05:30,499.75819683491403,500.5315052621945,497.0032671253364,498.0665588378906,6755320,0.0,0.0
2024-09-25 00:00:00+05:30,498.3082042254892,501.98146337814296,495.21491162338367,500.2898254394531,8476223,0.0,0.0
2024-09-26 00:00:00+05:30,500.38657413101663,506.2831176290781,499.7582278076055,505.31646728515625,15489991,0.0,0.0
2024-09-27 00:00:00+05:30,502.8997920139815,510.8746565677832,502.8997920139815,505.2680969238281,17251962,0.0,0.0
2024-09-30 00:00:00+05:30,503.23808840374056,506.86302678256015,496.9065411686652,500.8698425292969,10531347,0.0,0.0
2024-10-01 00:00:00+05:30,500.8698430400882,502.41645981676925,496.8582209635775,498.98486328125,5089315,0.0,0.0
2024-10-03 00:00:00+05:30,491.5899898707249,498.50156299756435,491.1550149430481,495.6499328613281,15870147,0.0,0.0
2024-10-04 00:00:00+05:30,492.99165058920653,500.096506659602,484.8234437942197,486.7567443847656,18228912,0.0,0.0
2024-10-07 00:00:00+05:30,490.0917047817371,497.7765865087185,489.85004220541475,493.18499755859375,16479772,0.0,0.0
2024-10-08 00:00:00+05:30,492.9916309922325,495.45657734726376,489.12502996484244,491.010009765625,9502367,0.0,0.0
2024-10-09 00:00:00+05:30,492.79828688702605,492.79828688702605,474.1902695278187,475.30194091796875,23952459,0.0,0.0
