Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_5,MA_10,MA_20,MA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI,BB_middle,BB_upper,BB_lower,BB_width,BB_position,Stoch_K,Stoch_D,Williams_R,Volume_MA,Volume_ratio,Volume_rate_of_change,High_Low_Pct,Price_Change,Price_Range,Open_Close_ratio,High_Close_ratio,Low_Close_ratio,Volatility,Volatility_MA,Momentum,ROC,True_Range,ATR,Close_lag_1,Volume_lag_1,High_lag_1,Low_lag_1,Close_lag_2,Volume_lag_2,High_lag_2,Low_lag_2,Close_lag_3,Volume_lag_3,High_lag_3,Low_lag_3,Close_lag_5,Volume_lag_5,High_lag_5,Low_lag_5,Target
2024-08-05 00:00:00+05:30,4167.321177685004,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,0.0,0.0,4092.7294921875,4114.8244140625,4180.288427734375,4326.7276953125,4120.936961480846,4281.675074605131,43.11474699215796,43.11474699215796,0.0,0.0,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,50.0,50.0,-50.0,2787771.0,1.0,0.0,0.03092622376151395,0.0,126.32714586754537,1.020204377626904,1.020204377626904,0.9892781538653902,0.0012004442615601756,0.0006002221307800878,362.02392578125,0.0,126.32714586754537,78.95621631290585,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4100.66845703125
2024-08-06 00:00:00+05:30,4100.422684336041,4186.246317493068,4090.443928890724,4100.66845703125,2203067.0,0.0,0.0,4092.7294921875,4114.8244140625,4180.288427734375,4326.7276953125,4120.936961480846,4281.675074605131,43.11474699215796,43.11474699215796,0.0,0.0,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,50.0,50.0,-50.0,2495419.0,0.882844524306339,0.0,0.02336262724143812,0.003887085416305336,95.80238860234431,0.999940065211859,1.0208692464066635,0.9975066191652254,0.002748584456920837,0.0013742922284604186,362.02392578125,0.0,101.45579014931809,78.95621631290585,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4129.42333984375
2024-08-07 00:00:00+05:30,4156.507295418715,4173.170874055229,4109.613679096742,4129.42333984375,1237666.0,0.0,0.0,4104.960774739583,4114.8244140625,4180.288427734375,4326.7276953125,4120.936961480846,4281.675074605131,43.11474699215796,43.11474699215796,0.0,0.0,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,50.0,50.0,-50.0,2076168.0,0.5961299856273673,0.0,0.01539130036517211,0.007012242787683753,63.557194958487344,1.0065587742757298,1.0105941025201681,0.9952028021549959,0.003513013676388534,0.0020871993777697904,362.02392578125,0.0,72.50241702397943,78.95621631290585,4100.66845703125,2203067.0,4186.246317493068,4090.443928890724,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4101.9951171875
2024-08-08 00:00:00+05:30,4110.30242603549,4160.440054288972,4089.6575202840554,4101.9951171875,2441283.0,0.0,0.0,4104.2193603515625,4114.8244140625,4180.288427734375,4326.7276953125,4120.936961480846,4281.675074605131,43.11474699215796,43.11474699215796,0.0,0.0,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,50.0,50.0,-50.0,2167446.75,1.1263404741085334,0.0,0.017255635851036236,-0.006642143563146519,70.78253400491622,1.0020251874053145,1.014247929466465,0.9969922936154288,0.005884107063210432,0.003036426299129951,362.02392578125,0.0,70.78253400491622,78.95621631290585,4129.42333984375,1237666.0,4173.170874055229,4109.613679096742,4100.66845703125,2203067.0,4186.246317493068,4090.443928890724,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4157.24462890625
2024-08-09 00:00:00+05:30,4145.693313650052,4181.723490337842,4134.43673358199,4157.24462890625,1302536.0,0.0,0.0,4114.8244140625,4114.8244140625,4180.288427734375,4326.7276953125,4120.936961480846,4281.675074605131,43.11474699215796,43.11474699215796,0.0,0.0,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,50.0,50.0,-50.0,1994464.6,0.6530755171087017,0.0,0.01137454275051725,0.01346893649074632,47.286756755852366,0.9972214011232634,1.005888241760272,0.9945136990097547,0.007532732392331658,0.003935687517770292,362.02392578125,0.0,79.72837315034212,78.95621631290585,4101.9951171875,2441283.0,4160.440054288972,4089.6575202840554,4129.42333984375,1237666.0,4173.170874055229,4109.613679096742,4100.66845703125,2203067.0,4186.246317493068,4090.443928890724,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4124.70458984375
2024-08-12 00:00:00+05:30,4158.473852952468,4167.321669660878,4115.562037921638,4124.70458984375,936912.0,0.0,0.0,4122.8072265625,4116.471110026042,4180.288427734375,4326.7276953125,4120.936961480846,4281.675074605131,43.11474699215796,43.11474699215796,0.0,0.0,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,50.0,50.0,-50.0,1818205.8333333333,0.5152947938145984,0.0,0.012548688181618518,-0.007827309183645825,51.75963173923992,1.0081870743402737,1.0103321532218486,0.9977834650402301,0.008182261211244877,0.004643449800016057,362.02392578125,0.0,51.75963173923992,78.95621631290585,4157.24462890625,1302536.0,4181.723490337842,4134.43673358199,4101.9951171875,2441283.0,4160.440054288972,4089.6575202840554,4129.42333984375,1237666.0,4173.170874055229,4109.613679096742,4084.79052734375,2787771.0,4167.321177685004,4040.9940318174586,4125.982421875
2024-08-13 00:00:00+05:30,4141.760834515949,4162.4057377974195,4112.26811554242,4125.982421875,1495593.0,0.0,0.0,4127.87001953125,4117.829868861607,4180.288427734375,4326.7276953125,4122.062838315082,4281.675074605131,43.11474699215796,43.11474699215796,0.0,62.78231830565076,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,58.510879647942446,52.83695988264748,-41.489120352057554,1772118.2857142857,0.8439577719255761,0.0,0.012151681012789038,0.00030979964829391804,50.13762225499977,1.0038241589584327,1.00882779231664,0.9966761113038509,0.007486499891379787,0.0050495998130680175,362.02392578125,0.0,50.13762225499977,78.95621631290585,4124.70458984375,936912.0,4167.321669660878,4115.562037921638,4157.24462890625,1302536.0,4181.723490337842,4134.43673358199,4101.9951171875,2441283.0,4160.440054288972,4089.6575202840554,4100.66845703125,2203067.0,4186.246317493068,4090.443928890724,4222.62060546875
2024-08-14 00:00:00+05:30,4137.829027045683,4233.385641348028,4117.33148860454,4222.62060546875,3226545.0,0.0,0.0,4146.50947265625,4130.9287109375,4180.288427734375,4326.7276953125,4143.047694412514,4281.675074605131,43.11474699215796,43.11474699215796,0.0,76.73544153694029,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,94.40462299497135,67.63850088097126,-5.595377005028656,1953921.625,1.651317513823002,0.0,0.027483916644840244,0.02342186022931081,116.05415274348798,0.9799196787148594,1.0025493732175077,0.9750654565726674,0.010408660578925906,0.005719482408800254,362.02392578125,0.0,116.05415274348798,83.59345836672861,4125.982421875,1495593.0,4162.4057377974195,4112.26811554242,4124.70458984375,936912.0,4167.321669660878,4115.562037921638,4157.24462890625,1302536.0,4181.723490337842,4134.43673358199,4129.42333984375,1237666.0,4173.170874055229,4109.613679096742,4341.37744140625
2024-08-16 00:00:00+05:30,4276.444493463673,4352.14247645142,4251.965631333624,4341.37744140625,3457058.0,0.0,0.0,4194.3859375,4154.311903211806,4180.288427734375,4326.7276953125,4182.284377513422,4281.675074605131,43.11474699215796,43.11474699215796,0.0,84.07316630355847,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,0.5,96.54022533911925,83.15190932734434,-3.459774660880758,2120936.777777778,1.6299674918279035,0.0,0.02307489880109289,0.028123965431253062,100.1768451177968,0.9850432382765725,1.0024796358276749,0.9794047370265819,0.01258461617406227,0.006482275049384922,362.02392578125,0.0,129.5218709826704,88.69661532405547,4222.62060546875,3226545.0,4233.385641348028,4117.33148860454,4125.982421875,1495593.0,4162.4057377974195,4112.26811554242,4124.70458984375,936912.0,4167.321669660878,4115.562037921638,4101.9951171875,2441283.0,4160.440054288972,4089.6575202840554,4414.0771484375
2024-08-19 00:00:00+05:30,4346.243891590688,4418.255283822992,4316.112258286147,4414.0771484375,2055210.0,0.0,0.0,4245.75244140625,4180.288427734375,4180.288427734375,4326.7276953125,4226.209017518573,4281.675074605131,43.11474699215796,43.11474699215796,0.0,86.6506740694928,4180.288427734375,4404.535176605435,3956.0416788633147,448.49349774211987,1.0212756079633332,98.1036063715928,96.61245235872252,-1.8963936284071972,2114364.1,0.9720227466972221,0.0,0.023140290054287273,0.01674576974991182,102.14302553684502,0.9846325167037863,1.000946547884187,0.9778062578298998,0.012269689712719935,0.007061016515718424,362.02392578125,0.0,102.14302553684502,90.04125634533443,4341.37744140625,3457058.0,4352.14247645142,4251.965631333624,4222.62060546875,3226545.0,4233.385641348028,4117.33148860454,4125.982421875,1495593.0,4162.4057377974195,4112.26811554242,4157.24462890625,1302536.0,4181.723490337842,4134.43673358199,4446.814453125
