Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA_5,MA_10,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI,BB_middle,BB_upper,BB_lower,BB_width,BB_position,Stoch_K,Stoch_D,Williams_R,Volume_MA,Volume_ratio,Volume_rate_of_change,High_Low_Pct,Price_Change,Price_Range,Open_Close_ratio,High_Close_ratio,Low_Close_ratio,Volatility,Volatility_MA,Momentum,ROC,True_Range,ATR,CCI,Close_lag_1,Volume_lag_1,High_lag_1,Low_lag_1,Close_lag_2,Volume_lag_2,High_lag_2,Low_lag_2,Close_lag_3,Volume_lag_3,High_lag_3,Low_lag_3,Close_lag_5,Volume_lag_5,High_lag_5,Low_lag_5,Close_lag_10,Volume_lag_10,High_lag_10,Low_lag_10,Target
2023-07-31 00:00:00+05:30,9490.504283845405,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,0.0,0.0,9496.9494140625,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9638.1572265625,9638.1572265625,0.0,0.0,0.0,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.023592922670111656,-0.010589724496941177,227.39229812866688,0.9846803762123565,1.001725957316142,0.9781330346460302,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,227.39229812866688,160.25339649592803,75.62394052070557,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9536.091796875
2023-08-01 00:00:00+05:30,9578.53767334757,9708.083469749403,9470.631721708973,9536.091796875,1394528.0,0.0,0.0,9496.9494140625,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9582.87178548177,9585.16171499399,-2.289929512220624,-1.2721830623447912,-1.0177464498758328,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.024900321127177456,-0.010589724496941177,237.45174804043018,1.004451076748913,1.0180358659016648,0.9931355447744873,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,237.45174804043018,160.25339649592803,75.62394052070557,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9474.3115234375
2023-08-02 00:00:00+05:30,9534.37385406552,9611.365464053562,9343.342500997209,9474.3115234375,672815.0,0.0,0.0,9496.9494140625,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9540.500690134239,9545.334317436236,-4.833627301997694,-2.7317913572845054,-2.101835944713189,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.028289439543266,-0.006478573691765965,268.02296305635355,1.00633949289924,1.014465846967035,0.9861764074237689,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,268.02296305635355,160.25339649592803,75.62394052070557,9536.091796875,1394528.0,9708.083469749403,9470.631721708973,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9454.400390625
2023-08-03 00:00:00+05:30,9509.033775075963,9569.562646659613,9426.56274010924,9454.400390625,614897.0,90.0,0.0,9496.9494140625,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9513.322190418463,9519.913165274187,-6.590974855724198,-4.039102840495783,-2.5518720152284153,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.015125222186715458,-0.002101591526016855,142.99990655037254,1.0057786197107896,1.0121808101282455,0.99705558794153,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,142.99990655037254,160.25339649592803,75.62394052070557,9474.3115234375,672815.0,9611.365464053562,9343.342500997209,9536.091796875,1394528.0,9708.083469749403,9470.631721708973,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9381.7861328125
2023-08-04 00:00:00+05:30,9470.547361278821,9526.02337092648,9338.791838365632,9381.7861328125,540470.0,0.0,0.0,9496.9494140625,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9477.584313673722,9487.880936727714,-10.296623053991425,-5.900573632230564,-4.3960494217608606,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.019956917575216365,-0.007680472035487829,187.23153256084697,1.0094610159739072,1.0153741767369344,0.995417259161718,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,187.23153256084697,160.25339649592803,75.62394052070557,9454.400390625,614897.0,9569.562646659613,9426.56274010924,9474.3115234375,672815.0,9611.365464053562,9343.342500997209,9536.091796875,1394528.0,9708.083469749403,9470.631721708973,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9434.685546875
2023-08-07 00:00:00+05:30,9401.202007183689,9450.535834769093,9333.838283633795,9434.685546875,366329.0,0.0,0.0,9456.255078125,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9467.157656445897,9477.226324411426,-10.06866796552822,-7.030358938116173,-3.0383090274120477,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.01236899211484061,0.00563852269851739,116.69755113529754,0.9964510168860474,1.001680001714455,0.9893110095996143,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,116.69755113529754,160.25339649592803,75.62394052070557,9381.7861328125,540470.0,9526.02337092648,9338.791838365632,9454.400390625,614897.0,9569.562646659613,9426.56274010924,9474.3115234375,672815.0,9611.365464053562,9343.342500997209,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9453.2607421875
2023-08-08 00:00:00+05:30,9450.6854572005,9532.958169878722,9416.06228875582,9453.2607421875,430636.0,0.0,0.0,9439.6888671875,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9464.056608650728,9472.964169847186,-8.907561196458119,-7.505428750503289,-1.4021324459548294,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.012365667710954549,0.001968819757713236,116.89588112290221,0.9997275770702582,1.0084306812077608,0.9960650134968062,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,116.89588112290221,160.25339649592803,75.62394052070557,9434.685546875,366329.0,9450.535834769093,9333.838283633795,9381.7861328125,540470.0,9526.02337092648,9338.791838365632,9454.400390625,614897.0,9569.562646659613,9426.56274010924,9536.091796875,1394528.0,9708.083469749403,9470.631721708973,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9374.5537109375
2023-08-09 00:00:00+05:30,9450.734547245293,9450.78388591204,9329.380775543244,9374.5537109375,404602.0,0.0,0.0,9419.7373046875,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9445.378733415639,9457.107806470427,-11.729073054788387,-8.520449902471745,-3.208623152316642,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.01295028159336823,-0.008325913501861959,121.40311036879575,1.0081263427206044,1.008131605762267,0.9951813241688987,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,123.87996664425555,160.25339649592803,75.62394052070557,9453.2607421875,430636.0,9532.958169878722,9416.06228875582,9434.685546875,366329.0,9450.535834769093,9333.838283633795,9381.7861328125,540470.0,9526.02337092648,9338.791838365632,9474.3115234375,672815.0,9611.365464053562,9343.342500997209,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9309.666015625
2023-08-10 00:00:00+05:30,9374.553130353224,9411.108243024992,9254.635991962583,9309.666015625,523490.0,0.0,0.0,9390.7904296875,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9418.529927417401,9435.253696286783,-16.723768869382184,-10.41545728070331,-6.308311588678874,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.016807504243416628,-0.0069216836676495586,156.47225106240876,1.0069698649360053,1.0108964411000068,0.99408893685659,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,156.47225106240876,160.25339649592803,75.62394052070557,9374.5537109375,404602.0,9450.78388591204,9329.380775543244,9453.2607421875,430636.0,9532.958169878722,9416.06228875582,9434.685546875,366329.0,9450.535834769093,9333.838283633795,9454.400390625,614897.0,9569.562646659613,9426.56274010924,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9269.2978515625
2023-08-11 00:00:00+05:30,9309.66655504927,9380.39885438621,9256.568475592434,9269.2978515625,498504.0,0.0,0.0,9368.2927734375,9432.62109375,9411.0322265625,9914.4000390625,10790.977641601563,9390.250507041108,9412.353404911273,-22.10289787016518,-13.0341224277379,-9.06877544242728,32.37194495057972,9411.0322265625,9611.64459046617,9210.41986265883,401.22472780734097,0.7414165876984807,37.002970315860225,41.30468895257326,-62.99702968413977,496958.3,0.6558658945831068,-0.4386161383861614,0.013359197295931415,-0.00433615599042414,123.83037879377662,1.0043550983184737,1.0119859135614013,0.9986267162654698,0.004966497688449163,0.006667857128766372,-403.7294921875,-4.188866011386827,123.83037879377662,160.25339649592803,75.62394052070557,9309.666015625,523490.0,9411.108243024992,9254.635991962583,9374.5537109375,404602.0,9450.78388591204,9329.380775543244,9453.2607421875,430636.0,9532.958169878722,9416.06228875582,9381.7861328125,540470.0,9526.02337092648,9338.791838365632,9638.1572265625,600060.0,9654.792274541811,9427.399976413144,9234.427734375
